date,store_id,store_type,location_type,region_code,holiday,discount,orders,sales
2019-01,309,S1,L5,R1,5,13,1892,1015730.58
2019-01,310,S2,L5,R1,5,13,1216,736482.36
2019-01,311,S4,L2,R2,5,16,3108,1914744.66
2019-01,312,S4,L2,R1,5,14,4806,2765600.49
2019-01,313,S1,L3,R1,5,14,1566,1013842.5
2019-01,314,S1,L1,R2,5,13,2020,1343257.56
2019-01,315,S4,L2,R1,5,13,3893,2266004.55
2019-01,316,S4,L2,R1,5,13,2568,1776914.79
2019-01,317,S3,L1,R1,5,13,2579,1513410.39
2019-01,318,S1,L3,R2,5,14,1786,1143121.5
2019-01,319,S3,L1,R2,5,13,2269,1511184.84
2019-01,320,S2,L3,R2,5,13,1355,919045.74
2019-01,321,S3,L1,R2,5,13,2133,1360636.86
2019-01,322,S2,L3,R4,5,13,1261,954928.98
2019-01,323,S1,L4,R1,5,13,1754,1071737.97
2019-01,324,S1,L2,R3,5,13,2044,1624677.3
2019-01,325,S3,L1,R2,5,14,2004,1380266.07
2019-01,326,S3,L1,R1,5,13,2476,1629611.73
2019-01,327,S4,L1,R3,5,13,2773,1606769.7
2019-01,328,S1,L3,R1,5,14,1396,940880.67
2019-01,329,S4,L2,R3,5,14,2565,1790716.65
2019-01,330,S4,L2,R1,5,13,3364,2068078.8
2019-01,331,S1,L1,R4,5,14,1589,1148311.17
2019-01,332,S2,L5,R1,5,13,1458,939021.39
2019-01,333,S1,L1,R3,5,13,1606,1194137.91
2019-01,334,S3,L2,R2,5,14,2307,1679979.51
2019-01,335,S1,L1,R3,5,13,1894,1253192.13
2019-01,336,S4,L2,R1,5,13,3827,2316383.61
2019-01,337,S4,L2,R1,5,14,5276,3147878.16
2019-01,338,S4,L2,R1,5,13,2905,1883737.17
2019-01,339,S4,L2,R1,5,13,3214,1916117.25
2019-01,340,S4,L2,R3,5,13,2890,1941155.31
2019-01,341,S1,L1,R2,5,14,2099,1321917.9
2019-01,342,S4,L1,R1,5,13,2900,1706923.11
2019-01,343,S1,L1,R2,5,13,1741,1332619.08
2019-01,344,S1,L5,R1,5,14,1976,1063951.56
2019-01,345,S1,L1,R3,5,13,1663,1347206.16
2019-01,346,S4,L1,R1,5,13,3301,1952648.52
2019-01,347,S1,L1,R1,5,13,1933,1349240.94
2019-01,348,S3,L1,R1,5,14,2317,1399676.13
2019-01,349,S1,L1,R4,5,13,2010,1402835.04
2019-01,350,S1,L3,R2,5,13,1775,1139428.02
2019-01,351,S1,L4,R3,5,13,1610,1018528.89
2019-01,352,S4,L1,R1,5,13,2610,1643281.17
2019-01,353,S1,L3,R3,5,13,1505,1053327.21
2019-01,354,S4,L2,R1,5,14,3693,2463135.21
2019-01,355,S2,L4,R2,5,14,1139,835287.18
2019-01,356,S3,L3,R1,5,13,2196,1256937.45
2019-01,357,S4,L1,R1,5,10,3069,1796310.3
2019-01,358,S3,L1,R1,5,14,2263,1486669.47
2019-01,359,S2,L3,R2,5,13,1228,949124.1
2019-01,360,S2,L1,R1,5,14,1336,1005817.08
2019-01,361,S1,L3,R1,5,13,1678,1073838.93
2019-01,362,S1,L3,R3,5,14,1753,1095824.64
2019-01,363,S1,L1,R2,5,14,2003,1273897.11
2019-01,364,S2,L3,R2,5,14,1409,971154.3
2019-01,365,S2,L1,R2,5,13,1514,1114668.3
2019-02,1,S1,L3,R1,2,10,1666,931174.8
2019-02,2,S3,L1,R3,2,13,2155,1240213.92
2019-02,3,S4,L2,R1,2,10,3196,1617429.66
2019-02,4,S1,L1,R2,2,13,1897,1080367.2
2019-02,5,S1,L1,R3,2,10,1842,1114054.32
2019-02,6,S4,L1,R1,2,11,2060,1101678.45
2019-02,7,S3,L1,R3,2,11,1943,1106571.75
2019-02,8,S4,L2,R2,2,14,2472,1398591.57
2019-02,9,S1,L1,R1,2,14,1510,927353.76
2019-02,10,S4,L2,R3,2,13,2311,1474237.74
2019-02,11,S4,L2,R1,2,13,3086,1744770.12
2019-02,12,S1,L3,R2,2,10,1639,928839.63
2019-02,13,S3,L3,R1,2,14,2169,1106817.72
2019-02,14,S3,L2,R4,2,13,2116,1458386.34
2019-02,15,S4,L2,R1,2,12,3114,1720658.22
2019-02,16,S1,L3,R1,2,13,1832,979062.69
2019-02,17,S1,L1,R2,2,12,1800,966070.05
2019-02,18,S4,L1,R1,2,10,2612,1377109.5
2019-02,19,S1,L1,R3,2,12,1403,968281.8
2019-02,20,S1,L1,R1,2,12,1516,1105089.93
2019-02,21,S3,L2,R4,2,10,1958,1208507.16
2019-02,22,S1,L1,R4,2,12,1333,987150.18
2019-02,23,S1,L1,R4,2,12,1390,906886.32
2019-02,24,S1,L1,R2,2,11,1571,927690.12
2019-02,25,S1,L3,R1,2,14,1623,907941.9
2019-02,26,S1,L1,R3,2,10,1765,1094661.42
2019-02,27,S1,L3,R3,2,12,1272,803826.78
2019-02,28,S3,L2,R3,2,13,2110,1402329.3
2019-02,29,S1,L4,R2,2,12,1285,738653.25
2019-02,30,S1,L2,R2,2,12,1925,1239331.02
2019-02,31,S1,L5,R2,2,12,1376,719954.1
2019-02,32,S1,L1,R2,2,12,1522,1014435.57
2019-02,33,S4,L2,R4,2,13,2473,1537044.12
2019-02,34,S1,L3,R1,2,14,1841,996377.4
2019-02,35,S1,L1,R2,2,12,1757,1024104.0
2019-02,36,S1,L3,R4,2,12,1482,847528.02
2019-02,37,S1,L3,R3,2,13,1263,811056.93
2019-02,38,S1,L3,R2,2,12,1273,809255.67
2019-02,39,S4,L1,R1,2,10,3024,1520986.35
2019-02,40,S1,L1,R4,2,12,1555,1065031.71
2019-02,41,S1,L1,R2,2,12,1838,1160479.02
2019-02,42,S1,L4,R3,2,12,1393,785043.96
2019-02,43,S1,L1,R2,2,13,1587,994700.88
2019-02,44,S1,L3,R2,2,12,1788,950766.21
2019-02,45,S3,L1,R1,2,11,1949,1066399.05
2019-02,46,S2,L1,R2,2,12,1274,854589.93
2019-02,47,S4,L2,R2,2,12,2641,1462651.2
2019-02,48,S1,L1,R2,2,12,1377,925616.22
2019-02,49,S4,L1,R2,2,12,2864,1512879.0
2019-02,50,S3,L2,R4,2,13,1991,1268191.74
2019-02,51,S1,L1,R2,2,12,1385,885589.44
2019-02,52,S1,L1,R3,2,13,1832,1180174.86
2019-02,53,S3,L1,R2,2,11,1879,1095802.5
2019-02,54,S1,L2,R3,2,12,1571,1130347.74
2019-02,55,S1,L1,R2,2,12,1656,970209.21
2019-02,56,S2,L5,R3,2,12,1180,681375.84
2019-02,57,S4,L1,R1,2,13,2383,1238452.68
2019-02,58,S1,L1,R1,2,14,2150,1305577.2
2019-02,59,S1,L3,R1,2,13,1568,906396.33
2019-02,60,S1,L5,R2,2,12,1386,752665.86
2019-02,61,S1,L1,R3,2,12,1856,1078962.0
2019-02,62,S2,L5,R1,2,12,1002,589871.91
2019-02,63,S1,L1,R2,2,12,1746,1084062.51
2019-02,64,S3,L1,R2,2,12,2117,1197942.15
2019-02,65,S1,L2,R2,2,12,1591,1106888.28
2019-02,66,S3,L3,R3,2,11,1971,1030365.06
2019-02,67,S2,L5,R1,2,11,850,470900.22
2019-02,68,S1,L2,R4,2,13,1818,1243675.2
2019-02,69,S1,L1,R4,2,12,1434,867631.68
2019-02,70,S1,L1,R3,2,10,1659,979647.12
2019-02,71,S2,L5,R1,2,13,907,542268.0
2019-02,72,S1,L2,R3,2,13,1866,1284809.79
2019-02,73,S3,L2,R4,2,13,2033,1430956.8
2019-02,74,S3,L1,R2,2,11,2209,1316753.31
2019-02,75,S3,L2,R3,2,13,2097,1374788.91
2019-02,76,S2,L3,R3,2,12,1061,689892.42
2019-02,77,S2,L5,R3,2,12,799,510282.0
2019-02,78,S1,L1,R4,2,12,1373,904345.5
2019-02,79,S2,L5,R4,2,12,968,611837.55
2019-02,80,S1,L1,R1,2,13,1508,893873.94
2019-02,81,S3,L2,R1,2,12,1864,1253142.0
2019-02,82,S4,L2,R1,2,10,3024,1568025.96
2019-02,83,S2,L5,R1,2,13,748,499169.94
2019-02,84,S1,L1,R3,2,13,1804,1074971.28
2019-02,85,S4,L2,R1,2,14,3674,1972985.64
2019-02,86,S1,L1,R4,2,12,1402,883639.2
2019-02,87,S4,L2,R3,2,13,2791,1957376.73
2019-02,88,S2,L5,R2,2,12,962,586645.8
2019-02,89,S1,L4,R1,2,12,1405,743793.69
2019-02,90,S1,L1,R3,2,12,1742,1029367.14
2019-02,91,S3,L1,R1,2,12,2127,1270981.38
2019-02,92,S1,L4,R2,2,12,1484,801913.95
2019-02,93,S1,L1,R4,2,14,1440,953610.54
2019-02,94,S4,L2,R2,2,12,2277,1352705.73
2019-02,95,S3,L1,R1,2,14,1889,1017746.1
2019-02,96,S3,L1,R3,2,12,2182,1236138.24
2019-02,97,S4,L1,R1,2,11,2578,1396344.48
2019-02,98,S2,L5,R2,2,12,889,585192.6
2019-02,99,S1,L1,R3,2,13,1915,1088603.76
2019-02,100,S1,L1,R2,2,12,1440,877953.24
2019-02,101,S1,L4,R3,2,12,1275,739841.97
2019-02,102,S4,L2,R1,2,13,2576,1546517.82
2019-02,103,S1,L3,R3,2,13,1718,987114.6
2019-02,104,S1,L1,R2,2,12,1604,916821.66
2019-02,105,S4,L2,R1,2,10,2378,1358931.96
2019-02,106,S1,L1,R4,2,12,1595,960546.9
2019-02,107,S1,L3,R3,2,11,1450,825892.95
2019-02,108,S1,L1,R4,2,13,1761,1150840.08
2019-02,109,S1,L1,R1,2,13,1997,1185827.16
2019-02,110,S2,L3,R3,2,13,1152,764402.52
2019-02,111,S1,L1,R2,2,13,1824,1148364.0
2019-02,112,S1,L1,R3,2,13,1561,912617.73
2019-02,113,S2,L3,R3,2,12,1135,781198.65
2019-02,114,S3,L1,R4,2,13,1897,1166632.2
2019-02,115,S4,L2,R1,2,10,3257,1684109.88
2019-02,116,S2,L3,R3,2,14,1099,737966.34
2019-02,117,S1,L1,R3,2,13,1463,953669.7
2019-02,118,S2,L1,R4,2,14,1225,850876.41
2019-02,119,S1,L1,R3,2,12,1771,1051255.89
2019-02,120,S3,L2,R2,2,14,2000,1416473.52
2019-02,121,S1,L1,R4,2,13,1830,1216401.75
2019-02,122,S1,L1,R2,2,12,1484,996525.15
2019-02,123,S4,L2,R3,2,13,2121,1360315.44
2019-02,124,S3,L2,R3,2,12,2041,1354997.7
2019-02,125,S4,L2,R1,2,10,2711,1450803.06
2019-02,126,S4,L2,R2,2,13,4010,2458961.94
2019-02,127,S4,L2,R2,2,12,2782,1591525.77
2019-02,128,S1,L2,R2,2,13,1996,1391219.22
2019-02,129,S3,L1,R1,2,13,2141,1182620.4
2019-02,130,S1,L1,R3,2,12,1550,912655.56
2019-02,131,S4,L2,R1,2,11,3423,1764800.91
2019-02,132,S1,L1,R3,2,12,1829,1123249.8
2019-02,133,S1,L1,R4,2,12,1652,960408.18
2019-02,134,S1,L4,R1,2,13,1406,819663.72
2019-02,135,S1,L1,R4,2,13,1349,928338.81
2019-02,136,S2,L5,R4,2,12,780,523037.37
2019-02,137,S4,L1,R1,2,13,2276,1239641.01
2019-02,138,S1,L1,R1,2,14,1588,949662.6
2019-02,139,S4,L2,R2,2,10,2612,1501995.57
2019-02,140,S4,L1,R1,2,12,2078,1269855.51
2019-02,141,S1,L1,R2,2,12,1456,959371.98
2019-02,142,S2,L1,R3,2,12,1237,835376.16
2019-02,143,S3,L2,R3,2,12,2048,1402585.65
2019-02,144,S1,L3,R3,2,14,1732,957554.4
2019-02,145,S1,L3,R1,2,13,1905,1029448.08
2019-02,146,S4,L2,R1,2,12,4362,2261059.8
2019-02,147,S4,L2,R4,2,14,2973,1606235.67
2019-02,148,S1,L1,R2,2,12,1344,873811.5
2019-02,149,S2,L3,R2,2,10,1235,762187.65
2019-02,150,S4,L2,R1,2,10,3224,1723315.8599999999
2019-02,151,S1,L3,R2,2,14,1322,793277.64
2019-02,152,S2,L1,R1,2,12,1222,864055.14
2019-02,153,S4,L2,R1,2,11,3483,1919420.16
2019-02,154,S1,L3,R2,2,12,1808,949728.57
2019-02,155,S3,L1,R2,2,10,1863,1142735.64
2019-02,156,S1,L1,R3,2,12,1769,1112054.85
2019-02,157,S4,L2,R1,2,12,3004,1582303.08
2019-02,158,S4,L2,R2,2,10,3137,1559711.73
2019-02,159,S2,L1,R3,2,12,1088,749480.7
2019-02,160,S4,L2,R1,2,15,4836,2530983.0
2019-02,161,S1,L1,R3,2,12,1329,968615.25
2019-02,162,S4,L1,R2,2,13,2492,1420612.68
2019-02,163,S1,L2,R3,2,13,1876,1284203.31
2019-02,164,S1,L1,R3,2,12,1462,955652.82
2019-02,165,S1,L1,R2,2,12,1678,980052.42
2019-02,166,S1,L1,R2,2,12,1384,885067.95
2019-02,167,S1,L1,R2,2,10,1514,887114.58
2019-02,168,S2,L3,R3,2,13,1178,796548.33
2019-02,169,S1,L2,R4,2,12,1730,1192577.37
2019-02,170,S1,L1,R2,2,12,1584,1085837.82
2019-02,171,S4,L2,R3,2,13,2737,1597689.99
2019-02,172,S1,L1,R1,2,14,1811,1054249.2
2019-02,173,S4,L2,R1,2,12,3180,1857178.56
2019-02,174,S1,L1,R4,2,12,1454,947137.11
2019-02,175,S4,L2,R1,2,12,5526,2901969.51
2019-02,176,S4,L2,R3,2,13,3072,1850794.32
2019-02,177,S2,L1,R4,2,12,1271,862243.56
2019-02,178,S3,L2,R3,2,12,1925,1208363.4
2019-02,179,S1,L1,R2,2,14,1786,1117103.13
2019-02,180,S1,L3,R2,2,11,1461,905782.26
2019-02,181,S3,L1,R3,2,12,2097,1116465.3
2019-02,182,S3,L1,R1,2,14,2115,1164323.34
2019-02,183,S1,L3,R1,2,13,2016,1074510.0
2019-02,184,S1,L2,R2,2,12,1513,1042732.89
2019-02,185,S1,L1,R3,2,13,1615,1086535.11
2019-02,186,S2,L5,R2,2,12,974,637491.72
2019-02,187,S1,L1,R1,2,12,1320,816615.06
2019-02,188,S3,L2,R1,2,12,1981,1375352.94
2019-02,189,S2,L3,R3,2,14,1154,790578.3
2019-02,190,S3,L3,R1,2,13,2121,1091747.67
2019-02,191,S3,L1,R1,2,12,2062,1112895.24
2019-02,192,S1,L1,R3,2,10,1685,1076945.07
2019-02,193,S2,L3,R4,2,12,1117,761208.24
2019-02,194,S1,L1,R2,2,12,1789,1078159.38
2019-02,195,S4,L1,R1,2,14,2754,1424347.47
2019-02,196,S1,L1,R3,2,14,1485,1059007.65
2019-02,197,S2,L5,R1,2,11,1076,623191.98
2019-02,198,S4,L2,R3,2,12,2646,1562769.93
2019-02,199,S1,L1,R4,2,12,1376,897381.57
2019-02,200,S2,L1,R2,2,12,1237,959067.63
2019-02,201,S4,L1,R1,2,11,2744,1376912.4
2019-02,202,S4,L2,R2,2,13,2454,1478347.59
2019-02,203,S2,L4,R2,2,12,1155,694327.38
2019-02,204,S4,L1,R3,2,13,2536,1404683.04
2019-02,205,S1,L1,R2,2,13,1814,1112470.14
2019-02,206,S1,L1,R1,2,12,2027,1293679.71
2019-02,207,S1,L1,R3,2,12,1506,1027012.98
2019-02,208,S3,L1,R1,2,12,1884,1029445.02
2019-02,209,S1,L1,R1,2,13,1611,995559.27
2019-02,210,S1,L5,R1,2,13,1414,751345.08
2019-02,211,S4,L2,R1,2,10,2881,1533122.31
2019-02,212,S4,L2,R3,2,10,2975,1685481.42
2019-02,213,S1,L1,R2,2,12,1850,1077020.01
2019-02,214,S1,L1,R4,2,13,1432,946719.78
2019-02,215,S3,L2,R1,2,13,1956,1276855.95
2019-02,216,S2,L5,R1,2,12,1140,629182.53
2019-02,217,S4,L1,R1,2,14,2407,1340140.89
2019-02,218,S1,L3,R2,2,12,1348,769092.84
2019-02,219,S4,L2,R1,2,12,3596,1786887.66
2019-02,220,S2,L4,R3,2,12,1075,695825.1
2019-02,221,S1,L1,R2,2,12,1601,942570.48
2019-02,222,S4,L2,R2,2,10,2922,1582860.6
2019-02,223,S2,L5,R2,2,12,1244,723836.4
2019-02,224,S1,L2,R2,2,12,1797,1217848.68
2019-02,225,S1,L1,R1,2,13,1616,1001368.5
2019-02,226,S2,L5,R4,2,12,968,579443.31
2019-02,227,S4,L2,R1,2,12,2205,1324489.65
2019-02,228,S1,L1,R1,2,13,1493,914141.67
2019-02,229,S1,L1,R2,2,12,1635,937662.0
2019-02,230,S2,L4,R4,2,12,943,638294.43
2019-02,231,S4,L2,R3,2,13,2873,1574393.1
2019-02,232,S1,L1,R4,2,12,1438,894246.84
2019-02,233,S1,L3,R3,2,11,1465,862714.23
2019-02,234,S2,L4,R2,2,12,998,661322.64
2019-02,235,S1,L1,R3,2,12,1416,1001729.01
2019-02,236,S1,L1,R3,2,12,1594,1001039.46
2019-02,237,S2,L3,R3,2,14,934,666256.68
2019-02,238,S1,L1,R2,2,12,1268,856028.85
2019-02,239,S3,L1,R3,2,10,2010,1190844.75
2019-02,240,S3,L2,R3,2,10,2082,1253307.15
2019-02,241,S1,L1,R4,2,12,1573,1058263.26
2019-02,242,S4,L1,R1,2,13,2790,1416704.25
2019-02,243,S4,L2,R2,2,12,2071,1383104.82
2019-02,244,S2,L5,R4,2,12,1160,666330.84
2019-02,245,S4,L1,R2,2,10,2667,1531366.89
2019-02,246,S3,L1,R3,2,12,1932,1178955.96
2019-02,247,S1,L1,R3,2,12,1367,897506.76
2019-02,248,S1,L1,R2,2,13,1411,938970.48
2019-02,249,S1,L3,R2,2,13,2050,1113265.44
2019-02,250,S2,L3,R4,2,12,1072,714422.94
2019-02,251,S2,L3,R1,2,13,1339,855985.44
2019-02,252,S3,L2,R1,2,13,2181,1402337.01
2019-02,253,S4,L2,R1,2,11,2379,1289481.84
2019-02,254,S4,L1,R1,2,13,2265,1295698.35
2019-02,255,S3,L2,R4,2,14,2041,1340880.27
2019-02,256,S1,L2,R4,2,12,1752,1252602.93
2019-02,257,S1,L3,R1,2,14,1503,870956.61
2019-02,258,S2,L4,R4,2,13,976,630972.66
2019-02,259,S4,L1,R1,2,12,2283,1195170.72
2019-02,260,S1,L1,R4,2,13,1531,962127.75
2019-02,261,S4,L2,R1,2,13,2681,1601794.26
2019-02,262,S1,L1,R1,2,13,1629,1068510.0
2019-02,263,S1,L5,R1,2,12,1570,770342.1
2019-02,264,S3,L1,R3,2,13,1974,1229096.31
2019-02,265,S2,L4,R2,2,12,1015,601693.95
2019-02,266,S1,L1,R4,2,12,1824,1113992.52
2019-02,267,S4,L2,R1,2,12,2543,1540373.7
2019-02,268,S1,L2,R1,2,10,1712,1135699.77
2019-02,269,S1,L4,R1,2,12,1474,816592.98
2019-02,270,S1,L1,R2,2,13,1477,932216.73
2019-02,271,S1,L3,R2,2,11,1866,986885.04
2019-02,272,S2,L4,R2,2,13,1329,777896.01
2019-02,273,S2,L3,R4,2,14,1011,728988.3
2019-02,274,S4,L2,R4,2,13,2529,1552374.3599999999
2019-02,275,S4,L1,R1,2,13,2139,1194364.38
2019-02,276,S1,L1,R2,2,15,2043,1221667.2
2019-02,277,S1,L3,R1,2,12,1603,854159.34
2019-02,278,S4,L1,R4,2,12,2481,1336942.68
2019-02,279,S2,L3,R2,2,12,1098,691656.66
2019-02,280,S4,L2,R2,2,10,3164,1657514.76
2019-02,281,S1,L4,R1,2,14,1745,899704.08
2019-02,282,S1,L2,R2,2,12,1839,1385312.61
2019-02,283,S4,L1,R1,2,12,2376,1190493.54
2019-02,284,S4,L2,R3,2,13,2527,1555663.02
2019-02,285,S1,L3,R3,2,13,1382,866021.8200000001
2019-02,286,S4,L2,R4,2,14,2876,1640757.33
2019-02,287,S1,L4,R1,2,13,1927,970030.2
2019-02,288,S3,L2,R3,2,10,2075,1287936.48
2019-02,289,S2,L5,R2,2,13,904,530077.02
2019-02,290,S1,L1,R3,2,12,1453,892557.66
2019-02,291,S1,L3,R1,2,12,1790,1014776.82
2019-02,292,S1,L1,R1,2,12,1400,903647.1
2019-02,293,S2,L4,R2,2,12,1047,674349.15
2019-02,294,S4,L2,R2,2,10,3284,1790840.73
2019-02,295,S1,L1,R1,2,12,1451,950228.55
2019-02,296,S1,L1,R1,2,12,1511,891517.26
2019-02,297,S2,L3,R4,2,13,1299,808852.98
2019-02,298,S4,L1,R1,2,10,3611,1653198.84
2019-02,299,S1,L1,R3,2,13,1585,1134138.06
2019-02,300,S2,L5,R2,2,10,1196,652446.15
2019-02,301,S1,L3,R2,2,12,1508,858899.4
2019-02,302,S1,L4,R2,2,13,1574,848303.55
2019-02,303,S4,L2,R1,2,14,3399,1758731.46
2019-02,304,S1,L1,R4,2,11,1440,851122.98
2019-02,305,S4,L1,R1,2,13,2862,1549124.55
2019-02,306,S1,L3,R2,2,13,1394,855688.68
2019-02,307,S1,L5,R2,2,14,1526,807313.11
2019-02,308,S4,L2,R3,2,13,2729,1551968.52
2019-02,309,S1,L5,R1,2,14,1676,793513.98
2019-02,310,S2,L5,R1,2,12,1186,647766.3
2019-02,311,S4,L2,R2,2,10,2608,1437104.22
2019-02,312,S4,L2,R1,2,12,4145,2191477.11
2019-02,313,S1,L3,R1,2,12,1470,856726.08
2019-02,314,S1,L1,R2,2,11,1801,1056755.79
2019-02,315,S4,L2,R1,2,13,3419,1764719.7
2019-02,316,S4,L2,R1,2,14,2122,1320131.25
2019-02,317,S3,L1,R1,2,13,2295,1215851.13
2019-02,318,S1,L3,R2,2,12,1518,868517.73
2019-02,319,S3,L1,R2,2,12,2094,1262908.32
2019-02,320,S2,L3,R2,2,13,1229,750548.85
2019-02,321,S3,L1,R2,2,12,1926,1104885.0
2019-02,322,S2,L3,R4,2,12,1143,774369.15
2019-02,323,S1,L4,R1,2,14,1540,835120.74
2019-02,324,S1,L2,R3,2,12,1820,1300526.76
2019-02,325,S3,L1,R2,2,12,1823,1124906.46
2019-02,326,S3,L1,R1,2,13,2316,1381295.34
2019-02,327,S4,L1,R3,2,12,2389,1241657.7
2019-02,328,S1,L3,R1,2,12,1743,1059083.16
2019-02,329,S4,L2,R3,2,10,2205,1382699.58
2019-02,330,S4,L2,R1,2,13,3014,1661076.45
2019-02,331,S1,L1,R4,2,12,1478,954905.1
2019-02,332,S2,L5,R1,2,13,1352,785689.08
2019-02,333,S1,L1,R3,2,13,1394,929659.14
2019-02,334,S3,L2,R2,2,12,2171,1413640.65
2019-02,335,S1,L1,R3,2,12,1654,982850.85
2019-02,336,S4,L2,R1,2,13,3283,1785710.1
2019-02,337,S4,L2,R1,2,12,4793,2536936.44
2019-02,338,S4,L2,R1,2,12,2653,1548318.99
2019-02,339,S4,L2,R1,2,13,2922,1570560.84
2019-02,340,S4,L2,R3,2,13,2685,1635038.34
2019-02,341,S1,L1,R2,2,12,1862,1065254.25
2019-02,342,S4,L1,R1,2,14,2521,1349647.65
2019-02,343,S1,L1,R2,2,11,1457,1000783.86
2019-02,344,S1,L5,R1,2,12,1799,882434.64
2019-02,345,S1,L1,R3,2,12,1434,1051230.78
2019-02,346,S4,L1,R1,2,13,3299,1788341.91
2019-02,347,S1,L1,R1,2,13,1679,1047264.51
2019-02,348,S3,L1,R1,2,10,2124,1142838.6
2019-02,349,S1,L1,R4,2,13,1848,1148607.48
2019-02,350,S1,L3,R2,2,12,1536,881637.39
2019-02,351,S1,L4,R3,2,13,1451,830814.78
2019-02,352,S4,L1,R1,2,12,2281,1278985.86
2019-02,353,S1,L3,R3,2,13,1476,923631.84
2019-02,354,S4,L2,R1,2,12,3180,1910735.58
2019-02,355,S2,L4,R2,2,12,1004,658463.7
2019-02,356,S3,L3,R1,2,11,1823,940650.99
2019-02,357,S4,L1,R1,2,10,2803,1487609.7
2019-02,358,S3,L1,R1,2,12,1905,1130103.3
2019-02,359,S2,L3,R2,2,12,1068,739372.05
2019-02,360,S2,L1,R1,2,12,1193,816292.62
2019-02,361,S1,L3,R1,2,13,1444,825021.0
2019-02,362,S1,L3,R3,2,10,1573,884853.75
2019-02,363,S1,L1,R2,2,12,1797,1034231.37
2019-02,364,S2,L3,R2,2,12,1226,764681.4
2019-02,365,S2,L1,R2,2,13,1440,957320.43
2019-03,1,S1,L3,R1,4,15,1807,1019356.62
2019-03,2,S3,L1,R3,4,12,2293,1327464.12
2019-03,3,S4,L2,R1,4,15,3547,1824847.77
2019-03,4,S1,L1,R2,4,12,1941,1102566.78
2019-03,5,S1,L1,R3,4,15,2082,1276010.64
2019-03,6,S4,L1,R1,4,14,2433,1330978.08
2019-03,7,S3,L1,R3,4,14,2266,1304052.0
2019-03,8,S4,L2,R2,4,10,2688,1535912.1
2019-03,9,S1,L1,R1,4,11,1576,965357.07
2019-03,10,S4,L2,R3,4,12,2587,1656660.66
2019-03,11,S4,L2,R1,4,12,3293,1876598.55
2019-03,12,S1,L3,R2,4,15,1790,1040042.64
2019-03,13,S3,L3,R1,4,10,2661,1333500.57
2019-03,14,S3,L2,R4,4,12,2215,1537255.26
2019-03,15,S4,L2,R1,4,12,3397,1910149.41
2019-03,16,S1,L3,R1,4,12,2035,1094082.18
2019-03,17,S1,L1,R2,4,12,2014,1106414.58
2019-03,18,S4,L1,R1,4,15,2889,1538545.5
2019-03,19,S1,L1,R3,4,12,1525,1078264.08
2019-03,20,S1,L1,R1,4,12,1790,1352555.55
2019-03,21,S3,L2,R4,4,15,2316,1447677.51
2019-03,22,S1,L1,R4,4,13,1486,1102717.86
2019-03,23,S1,L1,R4,4,13,1541,1046509.2
2019-03,24,S1,L1,R2,4,14,1785,1073150.52
2019-03,25,S1,L3,R1,4,11,1724,950827.38
2019-03,26,S1,L1,R3,4,15,1992,1248753.3
2019-03,27,S1,L3,R3,4,13,1457,938697.09
2019-03,28,S3,L2,R3,4,12,2238,1506141.18
2019-03,29,S1,L4,R2,4,13,1492,891884.43
2019-03,30,S1,L2,R2,4,13,2113,1345752.45
2019-03,31,S1,L5,R2,4,13,1543,829723.32
2019-03,32,S1,L1,R2,4,12,1666,1125070.5
2019-03,33,S4,L2,R4,4,12,2576,1602135.72
2019-03,34,S1,L3,R1,4,11,1915,1024123.56
2019-03,35,S1,L1,R2,4,12,1937,1160219.4
2019-03,36,S1,L3,R4,4,13,1776,1061017.71
2019-03,37,S1,L3,R3,4,12,1345,867672.5700000001
2019-03,38,S1,L3,R2,4,12,1330,859391.94
2019-03,39,S4,L1,R1,4,15,3307,1666429.5
2019-03,40,S1,L1,R4,4,12,1658,1175353.47
2019-03,41,S1,L1,R2,4,13,1990,1285689.33
2019-03,42,S1,L4,R3,4,13,1551,896972.49
2019-03,43,S1,L1,R2,4,12,1687,1063537.02
2019-03,44,S1,L3,R2,4,13,1943,1080000.24
2019-03,45,S3,L1,R1,4,14,2306,1280635.71
2019-03,46,S2,L1,R2,4,12,1259,886837.2
2019-03,47,S4,L2,R2,4,12,3155,1803115.08
2019-03,48,S1,L1,R2,4,12,1594,1102511.73
2019-03,49,S4,L1,R2,4,13,3200,1714227.48
2019-03,50,S3,L2,R4,4,12,2144,1360067.43
2019-03,51,S1,L1,R2,4,12,1738,1122193.92
2019-03,52,S1,L1,R3,4,12,1993,1287269.1
2019-03,53,S3,L1,R2,4,14,2272,1355405.67
2019-03,54,S1,L2,R3,4,13,1685,1247486.67
2019-03,55,S1,L1,R2,4,13,1838,1112359.32
2019-03,56,S2,L5,R3,4,12,1311,781094.37
2019-03,57,S4,L1,R1,4,12,2650,1396902.81
2019-03,58,S1,L1,R1,4,11,2275,1391749.68
2019-03,59,S1,L3,R1,4,12,1573,914161.23
2019-03,60,S1,L5,R2,4,13,1617,907117.29
2019-03,61,S1,L1,R3,4,13,2132,1279315.74
2019-03,62,S2,L5,R1,4,12,1164,714766.08
2019-03,63,S1,L1,R2,4,12,1965,1247769.63
2019-03,64,S3,L1,R2,4,12,2198,1297771.83
2019-03,65,S1,L2,R2,4,12,1666,1222048.95
2019-03,66,S3,L3,R3,4,14,2208,1174687.35
